Wall time,Step,Value
1686347743.7416036,12400,6.232999801635742
1686347759.482985,12500,6.211999893188477
1686347802.3240795,12600,6.206999778747559
1686347818.7949657,12700,6.136000156402588
1686347835.0269117,12800,6.1570000648498535
1686347851.9603057,12900,6.2129998207092285
1686347868.286822,13000,6.142000198364258
1686347884.499256,13100,6.170000076293945
1686347902.4033256,13200,6.160999774932861
1686347918.6585548,13300,6.229000091552734
1686347934.560199,13400,6.15500020980835
1686347951.174853,13500,6.190000057220459
1686347967.5982914,13600,6.131999969482422
1686347983.7190936,13700,6.144000053405762
1686347999.8540561,13800,6.159999847412109
1686348015.8776872,13900,6.198999881744385
1686348033.2483208,14000,6.169000148773193
1686348049.5517979,14100,6.1479997634887695
1686348066.7694356,14200,6.13100004196167
1686348083.4021273,14300,6.13700008392334
1686348100.1795647,14400,6.206999778747559
1686348116.2808597,14500,6.14900016784668
1686348132.4206827,14600,6.169000148773193
1686348148.8013766,14700,6.168000221252441
1686348165.8868465,14800,6.1579999923706055
1686348182.778615,14900,6.1519999504089355
1686348199.7436047,15000,6.13700008392334
1686348216.2307708,15100,6.156000137329102
1686348233.048941,15200,6.145999908447266
1686348249.6180165,15300,6.165999889373779
1686348265.577812,15400,6.177000045776367
1686348282.501089,15500,6.1519999504089355
1686348298.5698178,15600,6.164000034332275
1686348314.315097,15700,6.104000091552734
1686348330.04312,15800,6.131999969482422
1686348346.6167486,15900,6.145999908447266
1686348362.3197,16000,6.093999862670898
1686348378.5025377,16100,6.120999813079834
1686348394.9190345,16200,6.181000232696533
1686348411.521576,16300,6.150000095367432
1686348427.6389568,16400,6.138000011444092
1686348443.5268075,16500,6.114999771118164
1686348460.5646186,16600,6.124000072479248
1686348476.0160186,16700,6.072000026702881
1686348491.5224116,16800,6.164999961853027
1686348507.574489,16900,6.083000183105469
1686348523.7622864,17000,6.090000152587891
1686348540.717591,17100,6.1479997634887695
1686348557.0462654,17200,6.119999885559082
1686348573.4886835,17300,6.111999988555908
1686348589.9096043,17400,6.113999843597412
1686348605.4275208,17500,6.070000171661377
1686348621.6910362,17600,6.10699987411499
1686348637.8662868,17700,6.118000030517578
1686348654.9390094,17800,6.0929999351501465
1686348671.3475351,17900,6.093999862670898
1686348686.9992619,18000,6.098999977111816
1686348703.299943,18100,6.060999870300293
1686348719.7554672,18200,6.09499979019165
1686348735.69511,18300,6.120999813079834
1686348752.5766532,18400,6.089000225067139
1686348768.7758236,18500,6.116000175476074
1686348785.0489678,18600,6.105000019073486
1686348801.6681142,18700,6.063000202178955
1686348818.0960872,18800,6.072999954223633
1686348865.3780425,18900,6.0879998207092285
1686348882.2848988,19000,6.045000076293945
1686348898.3578148,19100,5.99399995803833
1686348914.7310994,19200,6.039999961853027
1686348930.957597,19300,6.015999794006348
1686348948.005477,19400,6.048999786376953
1686348965.8715484,19500,6.045000076293945
1686348982.5383606,19600,6.081999778747559
1686348998.8228207,19700,6.0279998779296875
1686349014.7886105,19800,6.053999900817871
1686349031.4531302,19900,6.051000118255615
1686349047.6443594,20000,6.03000020980835
1686349063.506152,20100,6.053999900817871
1686349079.5702584,20200,6.02400016784668
1686349096.3960602,20300,6.050000190734863
1686349113.3126543,20400,6.01800012588501
1686349130.8249788,20500,6.039000034332275
1686349146.9578369,20600,6.0329999923706055
1686349163.591013,20700,6.020999908447266
1686349179.6859367,20800,6.076000213623047
1686349196.2522054,20900,6.006999969482422
1686349212.700774,21000,6.051000118255615
1686349228.894916,21100,6.046000003814697
1686349244.9281676,21200,6.015999794006348
1686349260.8735123,21300,6.013999938964844
1686349277.1248736,21400,6.043000221252441
1686349293.8392313,21500,6.013999938964844
1686349310.0652769,21600,6.008999824523926
1686349326.150849,21700,6.0269999504089355
1686349341.5183692,21800,6.058000087738037
1686349358.289265,21900,6.076000213623047
1686349374.418944,22000,6.013999938964844
1686349390.5386758,22100,6.0370001792907715
1686349407.0127218,22200,6.041999816894531
1686349424.156145,22300,6.033999919891357
1686349441.567387,22400,6.00600004196167
1686349458.070478,22500,6.040999889373779
1686349473.6811254,22600,5.998000144958496
1686349489.4898903,22700,6.048999786376953
1686349505.4547997,22800,6.026000022888184
1686349521.9274337,22900,6.035999774932861
1686349538.1368778,23000,6.039999961853027
1686349553.7989306,23100,6.007999897003174
1686349570.3626752,23200,6.052000045776367
1686349586.3578753,23300,5.9730000495910645
1686349603.432491,23400,6.03000020980835
1686349619.6341445,23500,6.011000156402588
1686349635.633838,23600,5.9679999351501465
1686349651.644299,23700,5.9770002365112305
1686349668.670823,23800,6.0289998054504395
1686349685.0159054,23900,6.002999782562256
1686349700.5705159,24000,6.0229997634887695
1686349716.9795687,24100,6.0320000648498535
1686349733.0053682,24200,6.002999782562256
1686349749.0004952,24300,6.007999897003174
1686349766.0418797,24400,6.000999927520752
1686349782.2124023,24500,6.043000221252441
1686349799.1894789,24600,6.045000076293945
1686349815.0519133,24700,5.998000144958496
1686349830.5209775,24800,5.980000019073486
1686349846.2528784,24900,5.991000175476074
1686349862.6792939,25000,6.021999835968018
1686349879.247739,25100,5.9730000495910645
1686349922.3288748,25200,6.01800012588501
1686349938.6808734,25300,5.938000202178955
1686349954.678054,25400,5.920000076293945
1686349971.168049,25500,5.940000057220459
1686349987.665754,25600,5.96999979019165
1686350003.8024101,25700,5.929999828338623
1686350019.9229534,25800,5.9039998054504395
1686350037.126489,25900,5.956999778747559
1686350053.8316276,26000,5.953999996185303
1686350070.4286773,26100,5.974999904632568
1686350086.5385904,26200,5.982999801635742
1686350102.7497845,26300,5.958000183105469
1686350118.557079,26400,5.934000015258789
1686350134.893574,26500,5.96999979019165
1686350151.0617108,26600,5.960999965667725
1686350166.707919,26700,5.965000152587891
1686350183.3390749,26800,5.918000221252441
1686350199.9358094,26900,5.986999988555908
1686350216.4058402,27000,5.98199987411499
1686350233.2888427,27100,5.964000225067139
1686350249.8053763,27200,5.929999828338623
1686350266.2763095,27300,5.979000091552734
1686350282.9291096,27400,5.979000091552734
1686350299.3720105,27500,5.938000202178955
1686350315.8124442,27600,5.991000175476074
1686350332.5910704,27700,5.96999979019165
1686350349.0724287,27800,5.940000057220459
1686350365.4155717,27900,6.013000011444092
1686350383.2476866,28000,5.974999904632568
1686350400.1396546,28100,5.960999965667725
1686350416.4004395,28200,5.960000038146973
1686350432.9344645,28300,5.991000175476074
1686350449.539594,28400,5.952000141143799
1686350465.3629062,28500,5.961999893188477
1686350481.307993,28600,5.959000110626221
1686350497.6689053,28700,5.964000225067139
1686350514.4644744,28800,5.940000057220459
1686350531.098802,28900,5.940999984741211
1686350548.2391288,29000,5.953999996185303
1686350565.2089002,29100,5.974999904632568
1686350582.1350093,29200,5.993000030517578
1686350597.851614,29300,5.9710001945495605
1686350613.6325655,29400,5.940999984741211
1686350629.7834232,29500,5.934000015258789
1686350645.7294664,29600,5.934000015258789
1686350662.670537,29700,5.910999774932861
1686350679.0558302,29800,5.9720001220703125
1686350696.5167828,29900,5.985000133514404
1686350712.9815786,30000,5.966000080108643
1686350729.624073,30100,5.938000202178955
1686350745.3693113,30200,5.960999965667725
1686350761.2013156,30300,5.9670000076293945
1686350777.6518178,30400,5.968999862670898
1686350793.539735,30500,5.954999923706055
1686350809.942117,30600,5.940000057220459
1686350826.2290337,30700,5.915999889373779
1686350843.4121652,30800,5.965000152587891
1686350859.7797494,30900,5.938000202178955
1686350875.9286132,31000,5.989999771118164
1686350891.9954185,31100,5.940999984741211
1686350908.9065025,31200,5.9679999351501465
1686350925.09126,31300,5.940999984741211
1686350941.1603527,31400,5.958000183105469
